id,antiguedad_meses,antiguedad_cliente,fuga,ind_satisfaccion,satisfaccion_stuacion,nro_casos_soporte,var_nro_casos_soporte,tuvo_problemas,soporte_situacion,prioridad_soporte,prioridad_soporte_situacion,var_prioridad_soporte,var_nro_login,var_uso_servicio,var_beneficio_usuario,var_dias_ult_conexion,conexion_ultimo_mes
886,30,2,1.0,12.0,-1,0.0,0.0,0,0,0.0,0,0.0,-36.0,0.0,0.0,-47.0,0
890,38,2,0.0,128.0,1,0.0,0.0,0,0,0.0,0,0.0,30.0,0.0,0.0,17.0,-1
891,50,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,16.0,31.0,-1
894,26,1,0.0,270.0,-1,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,-342.0,3.0,-1
899,48,2,0.0,220.0,0,2.0,0.0,1,0,3.0,-2,0.0,176.0,0.0,-224.0,-2.0,0
902,50,2,0.0,122.0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-268.0,31.0,-1
904,48,2,0.0,400.0,0,0.0,0.0,0,0,0.0,0,0.0,78.0,0.0,2088.0,0.0,-1
905,50,2,0.0,170.0,1,0.0,0.0,0,0,0.0,0,0.0,-46.0,0.0,262.0,0.0,-1
906,46,2,0.0,102.0,1,0.0,0.0,0,0,0.0,0,0.0,-12.0,0.0,-20.0,14.0,-1
907,48,2,0.0,16.0,-1,0.0,0.0,0,0,0.0,0,0.0,-36.0,0.0,0.0,-11.0,0
909,46,2,0.0,212.0,-1,0.0,0.0,0,0,0.0,0,0.0,8.0,0.0,36.0,0.0,-1
915,50,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-8.0,31.0,-1
916,42,2,0.0,68.0,-1,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,44.0,10.0,-1
917,46,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-28.0,31.0,-1
920,48,2,0.0,186.0,-1,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,-6470.0,0.0,-1
922,48,2,0.0,98.0,1,0.0,0.0,0,0,0.0,0,0.0,2.0,0.0,0.0,-127.0,0
926,48,2,1.0,40.0,-1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-84.0,31.0,-1
927,48,2,0.0,226.0,-1,0.0,0.0,0,0,0.0,0,0.0,-6.0,0.0,-1022.0,-10.0,0
928,46,2,0.0,218.0,-1,0.0,0.0,0,0,0.0,0,0.0,22.0,0.0,-694.0,9.0,-1
929,46,2,0.0,96.0,-1,0.0,0.0,0,0,0.0,0,0.0,-16.0,0.0,-800.0,9.0,-1
931,48,2,0.0,220.0,1,0.0,0.0,0,0,0.0,0,0.0,124.0,0.0,-40.0,31.0,-1
932,48,2,0.0,130.0,0,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,0.0,-16.0,0
934,48,2,0.0,210.0,1,0.0,0.0,0,0,0.0,0,0.0,100.0,0.0,68.0,0.0,-1
935,46,2,0.0,48.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-210.0,31.0,-1
936,48,2,0.0,234.0,1,2.0,0.0,1,0,3.0,-2,0.0,18.0,0.0,32.0,3.0,-1
939,46,2,0.0,148.0,1,0.0,0.0,0,0,0.0,0,0.0,16.0,0.0,-24.0,31.0,-1
944,48,2,0.0,188.0,-1,0.0,0.0,0,0,0.0,0,0.0,-20.0,0.0,776.0,-11.0,0
950,48,2,0.0,116.0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-182.0,31.0,-1
956,44,2,0.0,164.0,-1,0.0,0.0,0,0,0.0,0,0.0,-4.0,0.0,-618.0,-78.0,0
957,46,2,0.0,192.0,-1,0.0,0.0,0,0,0.0,0,0.0,-10.0,0.0,-262.0,-4.0,0
958,46,2,0.0,84.0,-1,0.0,0.0,0,0,0.0,0,0.0,8.0,0.0,8.0,31.0,-1
963,44,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,30.0,-1
965,40,2,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-6.0,31.0,-1
966,36,2,1.0,126.0,-1,0.0,0.0,0,0,0.0,0,0.0,12.0,0.0,-2112.0,-45.0,0
969,46,2,0.0,246.0,1,0.0,0.0,0,0,0.0,0,0.0,10.0,0.0,30.0,0.0,-1
973,46,2,0.0,332.0,-1,0.0,0.0,0,0,0.0,0,0.0,58.0,0.0,1300.0,0.0,-1
974,46,2,0.0,124.0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,40.0,31.0,-1
979,44,2,0.0,328.0,1,0.0,0.0,0,0,0.0,0,0.0,16.0,0.0,-580.0,-1.0,0
981,44,2,0.0,200.0,1,0.0,0.0,0,0,0.0,0,0.0,40.0,0.0,-404.0,-6.0,0
986,24,1,1.0,312.0,1,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,134.0,-1.0,0
988,22,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
990,10,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-12.0,0.0,0.0,1.0,-1
994,24,1,0.0,322.0,0,0.0,0.0,0,0,0.0,0,0.0,22.0,0.0,-506.0,3.0,-1
998,24,1,0.0,6.0,-1,0.0,0.0,0,0,0.0,0,0.0,-6.0,0.0,-18.0,-13.0,0
1013,24,1,0.0,160.0,-1,0.0,0.0,0,0,0.0,0,0.0,14.0,0.0,110.0,0.0,-1
1020,24,1,0.0,192.0,1,0.0,0.0,0,0,0.0,0,0.0,14.0,0.0,1168.0,14.0,-1
1023,24,1,0.0,14.0,-1,0.0,0.0,0,0,0.0,0,0.0,-4.0,0.0,-12.0,-16.0,0
1030,24,1,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-2.0,30.0,-1
1031,20,1,0.0,84.0,-1,0.0,0.0,0,0,0.0,0,0.0,-44.0,0.0,-26.0,1.0,-1
1037,22,1,0.0,148.0,-1,0.0,0.0,0,0,0.0,0,0.0,-6.0,0.0,-296.0,2.0,-1
1038,22,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1039,24,1,0.0,104.0,-1,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,10.0,-110.0,0
1040,22,1,0.0,176.0,1,0.0,0.0,0,0,0.0,0,0.0,144.0,0.0,-152.0,9.0,-1
1041,22,1,0.0,40.0,-1,0.0,0.0,0,0,0.0,0,0.0,-12.0,0.0,244.0,-1.0,0
1043,24,1,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1045,20,1,0.0,220.0,-1,0.0,0.0,0,0,0.0,0,0.0,-22.0,0.0,-162.0,-10.0,0
1051,20,1,0.0,82.0,-1,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,-2.0,19.0,-1
1053,6,1,0.0,102.0,1,0.0,0.0,0,0,0.0,0,0.0,284.0,0.0,0.0,0.0,-1
1054,18,1,0.0,114.0,1,0.0,0.0,0,0,0.0,0,0.0,12.0,0.0,106.0,31.0,-1
1056,22,1,0.0,110.0,-1,0.0,0.0,0,0,0.0,0,0.0,18.0,0.0,-22.0,0.0,-1
1061,22,1,0.0,138.0,1,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,-378.0,31.0,-1
1063,22,1,0.0,100.0,1,0.0,0.0,0,0,0.0,0,0.0,2.0,0.0,-16.0,16.0,-1
1064,20,1,0.0,230.0,1,0.0,0.0,0,0,0.0,0,0.0,36.0,0.0,-44.0,-15.0,0
1068,20,1,0.0,154.0,-1,2.0,0.0,1,0,3.0,-2,0.0,4.0,0.0,-582.0,-9.0,0
1074,20,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1078,22,1,0.0,176.0,1,0.0,0.0,0,0,0.0,0,0.0,70.0,0.0,28.0,-59.0,0
1079,20,1,0.0,26.0,1,0.0,0.0,0,0,0.0,0,0.0,42.0,0.0,2.0,0.0,-1
1080,22,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1083,22,1,0.0,92.0,-1,0.0,0.0,0,0,0.0,0,0.0,-16.0,0.0,-3350.0,5.0,-1
1085,22,1,0.0,10.0,1,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,-4.0,31.0,-1
1087,14,1,0.0,76.0,1,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,2.0,18.0,-1
1088,22,1,0.0,204.0,1,0.0,0.0,0,0,0.0,0,0.0,-8.0,0.0,-3444.0,-2.0,0
1089,20,1,0.0,260.0,-1,2.0,0.0,1,0,3.0,-2,0.0,-46.0,0.0,3454.0,-1.0,0
1093,22,1,1.0,44.0,-1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-22.0,31.0,-1
1095,10,1,0.0,152.0,1,0.0,0.0,0,0,0.0,0,0.0,168.0,0.0,360.0,-1.0,0
1096,20,1,0.0,170.0,-1,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,26.0,5.0,-1
1103,22,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-8.0,31.0,-1
1105,22,1,0.0,252.0,-1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-466.0,2.0,-1
1106,22,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-2.0,31.0,-1
1109,18,1,0.0,96.0,-1,0.0,0.0,0,0,0.0,0,0.0,-10.0,0.0,-28.0,-56.0,0
1110,22,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1112,22,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,130.0,31.0,-1
1119,18,1,1.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,-30.0,0.0,-1922.0,9.0,-1
1122,22,1,0.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,0.0,-106.0,0
1125,22,1,0.0,354.0,1,0.0,0.0,0,0,0.0,0,0.0,38.0,0.0,-356.0,0.0,-1
1126,22,1,0.0,120.0,-1,0.0,0.0,0,0,0.0,0,0.0,90.0,0.0,-18.0,-1.0,0
1127,20,1,0.0,104.0,-1,0.0,0.0,0,0,0.0,0,0.0,-8.0,0.0,930.0,0.0,-1
1129,20,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1130,6,1,0.0,20.0,1,0.0,0.0,0,0,0.0,0,0.0,36.0,0.0,0.0,0.0,-1
1133,16,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1134,20,1,0.0,260.0,0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,-1160.0,1.0,-1
1135,18,1,0.0,180.0,1,0.0,0.0,0,0,0.0,0,0.0,6.0,0.0,30.0,23.0,-1
1138,16,1,1.0,192.0,1,0.0,0.0,0,0,0.0,0,0.0,-16.0,0.0,248.0,-8.0,0
1141,20,1,0.0,6.0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-30.0,31.0,-1
1144,20,1,0.0,252.0,-1,2.0,0.0,1,0,3.0,-2,0.0,44.0,0.0,964.0,-1.0,0
1145,20,1,0.0,324.0,-1,2.0,0.0,1,0,3.0,-2,0.0,40.0,0.0,92.0,0.0,-1
1151,20,1,0.0,128.0,1,4.0,0.0,1,0,3.0,-2,0.0,152.0,0.0,0.0,0.0,-1
1152,20,1,0.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,12.0,31.0,-1
1156,18,1,0.0,142.0,1,0.0,0.0,0,0,0.0,0,0.0,18.0,0.0,-496.0,6.0,-1
1172,18,1,0.0,250.0,1,4.0,0.0,1,0,3.0,-2,0.0,30.0,0.0,150.0,0.0,-1
1173,18,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-10.0,31.0,-1
1176,20,1,0.0,110.0,0,0.0,0.0,0,0,0.0,0,0.0,-22.0,0.0,42.0,17.0,-1
1179,20,1,0.0,54.0,-1,0.0,0.0,0,0,0.0,0,0.0,2.0,0.0,78.0,-63.0,0
1183,20,1,0.0,4.0,-1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-186.0,31.0,-1
1184,18,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1185,18,1,1.0,104.0,0,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,-88.0,31.0,-1
1188,18,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1194,20,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1195,16,1,0.0,134.0,-1,0.0,0.0,0,0,0.0,0,0.0,10.0,0.0,114.0,10.0,-1
1196,18,1,0.0,300.0,1,0.0,0.0,0,0,0.0,0,0.0,62.0,0.0,904.0,0.0,-1
1197,12,1,0.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,-28.0,0.0,0.0,1.0,-1
1199,18,1,0.0,28.0,1,0.0,0.0,0,0,0.0,0,0.0,38.0,0.0,2.0,19.0,-1
1206,18,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,14.0,31.0,-1
1207,16,1,0.0,172.0,-1,0.0,0.0,0,0,0.0,0,0.0,-4.0,0.0,-112.0,-5.0,0
1208,16,1,0.0,36.0,-1,0.0,0.0,0,0,0.0,0,0.0,-8.0,0.0,20.0,-23.0,0
1213,18,1,0.0,30.0,-1,0.0,0.0,0,0,0.0,0,0.0,-6.0,0.0,-10.0,1.0,-1
1214,6,1,0.0,62.0,1,0.0,0.0,0,0,0.0,0,0.0,68.0,0.0,0.0,0.0,-1
1226,16,1,1.0,186.0,1,0.0,0.0,0,0,0.0,0,0.0,90.0,0.0,-544.0,0.0,-1
1230,16,1,0.0,82.0,1,0.0,0.0,0,0,0.0,0,0.0,-8.0,0.0,24.0,2.0,-1
1233,12,1,0.0,102.0,-1,0.0,0.0,0,0,0.0,0,0.0,-26.0,0.0,6.0,10.0,-1
1238,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1249,14,1,0.0,52.0,-1,0.0,0.0,0,0,0.0,0,0.0,-4.0,0.0,-14.0,18.0,-1
1251,18,1,0.0,74.0,-1,0.0,0.0,0,0,0.0,0,0.0,-16.0,0.0,0.0,3.0,-1
1252,6,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1253,16,1,0.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,-26.0,0.0,0.0,4.0,-1
1254,18,1,0.0,48.0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,168.0,31.0,-1
1262,18,1,1.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,-12.0,0.0,26.0,-7.0,0
1265,18,1,0.0,120.0,-1,0.0,0.0,0,0,0.0,0,0.0,-22.0,0.0,-96.0,-1.0,0
1266,18,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1270,18,1,0.0,32.0,-1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-700.0,-15.0,0
1277,18,1,0.0,156.0,-1,0.0,0.0,0,0,0.0,0,0.0,12.0,0.0,-76.0,4.0,-1
1279,16,1,0.0,82.0,-1,0.0,0.0,0,0,0.0,0,0.0,42.0,0.0,0.0,-77.0,0
1280,18,1,0.0,74.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,30.0,4.0,-1
1283,18,1,0.0,64.0,1,0.0,0.0,0,0,0.0,0,0.0,-34.0,0.0,10.0,2.0,-1
1294,6,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1296,16,1,0.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,-38.0,0.0,-14.0,4.0,-1
1304,16,1,0.0,92.0,-1,0.0,0.0,0,0,0.0,0,0.0,6.0,0.0,-74.0,18.0,-1
1309,12,1,0.0,12.0,-1,0.0,0.0,0,0,0.0,0,0.0,46.0,0.0,-6.0,14.0,-1
1313,16,1,0.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,-26.0,0.0,12.0,6.0,-1
1315,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1317,16,1,0.0,156.0,0,0.0,0.0,0,0,0.0,0,0.0,342.0,0.0,546.0,2.0,-1
1321,18,1,0.0,286.0,1,2.0,0.0,1,0,2.0,-1,-1.0,146.0,0.0,0.0,2.0,-1
1322,14,1,0.0,106.0,1,0.0,0.0,0,0,0.0,0,0.0,14.0,0.0,0.0,9.0,-1
1323,22,1,0.0,34.0,1,0.0,0.0,0,0,0.0,0,0.0,16.0,0.0,0.0,31.0,-1
1324,22,1,1.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,-8.0,0.0,0.0,0.0,-1
1325,16,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1326,12,1,0.0,198.0,1,0.0,0.0,0,0,0.0,0,0.0,124.0,0.0,-14.0,-1.0,0
1327,16,1,0.0,84.0,-1,0.0,0.0,0,0,0.0,0,0.0,-16.0,0.0,646.0,-2.0,0
1329,16,1,0.0,156.0,-1,0.0,0.0,0,0,0.0,0,0.0,34.0,0.0,-6.0,-4.0,0
1332,16,1,0.0,22.0,1,0.0,0.0,0,0,0.0,0,0.0,22.0,0.0,0.0,4.0,-1
1333,16,1,0.0,206.0,1,0.0,0.0,0,0,0.0,0,0.0,298.0,0.0,96.0,0.0,-1
1335,16,1,0.0,112.0,0,0.0,0.0,0,0,0.0,0,0.0,22.0,0.0,-108.0,-2.0,0
1337,14,1,0.0,82.0,1,0.0,0.0,0,0,0.0,0,0.0,100.0,0.0,-48.0,-1.0,0
1340,10,1,0.0,130.0,1,0.0,0.0,0,0,0.0,0,0.0,34.0,0.0,-8.0,0.0,-1
1342,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1344,16,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1348,16,1,0.0,40.0,-1,0.0,0.0,0,0,0.0,0,0.0,-4.0,0.0,-384.0,17.0,-1
1349,16,1,0.0,204.0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-736.0,3.0,-1
1352,14,1,0.0,108.0,1,0.0,0.0,0,0,0.0,0,0.0,-4.0,0.0,-18.0,-3.0,0
1354,14,1,0.0,272.0,1,0.0,0.0,0,0,0.0,0,0.0,90.0,0.0,106.0,-1.0,0
1355,14,1,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,0.0,31.0,-1
1359,16,1,0.0,72.0,-1,0.0,0.0,0,0,0.0,0,0.0,-8.0,0.0,-14.0,-1.0,0
1361,14,1,1.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-360.0,31.0,-1
1364,14,1,0.0,30.0,0,2.0,0.0,1,0,3.0,-2,0.0,16.0,0.0,-176.0,6.0,-1
1365,12,1,1.0,100.0,-1,0.0,0.0,0,0,0.0,0,0.0,-20.0,0.0,16.0,-2.0,0
1370,14,1,0.0,92.0,1,0.0,0.0,0,0,0.0,0,0.0,-8.0,0.0,0.0,-2.0,0
1371,14,1,0.0,128.0,-1,0.0,0.0,0,0,0.0,0,0.0,12.0,0.0,4.0,31.0,-1
1373,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1374,14,1,0.0,112.0,0,0.0,0.0,0,0,0.0,0,0.0,12.0,0.0,458.0,-11.0,0
1376,14,1,0.0,226.0,-1,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,366.0,-5.0,0
1382,14,1,0.0,60.0,1,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,0.0,1.0,-1
1383,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1385,14,1,0.0,328.0,1,0.0,0.0,0,0,0.0,0,0.0,28.0,0.0,0.0,-1.0,0
1387,14,1,0.0,238.0,0,0.0,0.0,0,0,0.0,0,0.0,24.0,0.0,38.0,0.0,-1
1391,8,1,0.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,-24.0,0.0,34.0,24.0,-1
1392,10,1,0.0,0.0,-1,0.0,0.0,0,0,0.0,0,0.0,-4.0,0.0,0.0,-42.0,0
1398,14,1,0.0,316.0,1,0.0,0.0,0,0,0.0,0,0.0,210.0,0.0,-158.0,-8.0,0
1401,6,1,0.0,6.0,1,0.0,0.0,0,0,0.0,0,0.0,12.0,0.0,0.0,0.0,-1
1407,40,2,0.0,14.0,-1,0.0,0.0,0,0,0.0,0,0.0,-4.0,0.0,0.0,-7.0,0
1408,30,2,0.0,114.0,1,0.0,0.0,0,0,0.0,0,0.0,72.0,0.0,0.0,3.0,-1
1411,24,1,0.0,84.0,1,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,0.0,-2.0,0
1413,24,1,1.0,14.0,1,0.0,0.0,0,0,0.0,0,0.0,10.0,0.0,0.0,15.0,-1
1416,32,2,1.0,144.0,1,0.0,0.0,0,0,0.0,0,0.0,170.0,0.0,0.0,-3.0,0
1418,34,2,0.0,14.0,1,0.0,0.0,0,0,0.0,0,0.0,16.0,0.0,0.0,31.0,-1
1419,24,1,0.0,138.0,1,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,2.0,4.0,-1
1422,30,2,0.0,74.0,1,0.0,0.0,0,0,0.0,0,0.0,12.0,0.0,0.0,31.0,-1
1434,14,1,0.0,148.0,1,0.0,0.0,0,0,0.0,0,0.0,8.0,0.0,14.0,18.0,-1
1437,14,1,0.0,60.0,0,0.0,0.0,0,0,0.0,0,0.0,16.0,0.0,0.0,0.0,-1
1439,12,1,0.0,216.0,1,2.0,0.0,1,0,3.0,-2,0.0,32.0,0.0,26.0,0.0,-1
1440,6,1,0.0,82.0,1,0.0,0.0,0,0,0.0,0,0.0,144.0,0.0,0.0,0.0,-1
1448,12,1,0.0,24.0,-1,0.0,0.0,0,0,0.0,0,0.0,-4.0,0.0,174.0,0.0,-1
1452,14,1,0.0,130.0,1,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,22.0,-14.0,0
1453,12,1,0.0,68.0,1,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,0.0,31.0,-1
1455,12,1,0.0,180.0,-1,2.0,0.0,1,0,2.0,-1,-1.0,96.0,0.0,-128.0,0.0,-1
1461,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1463,14,1,0.0,48.0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,-46.0,0.0,-1
1465,12,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-8.0,0.0,0.0,24.0,-1
1468,12,1,0.0,204.0,1,4.0,0.0,1,0,3.0,-2,0.0,26.0,0.0,-84.0,3.0,-1
1477,12,1,0.0,160.0,1,0.0,0.0,0,0,0.0,0,0.0,2.0,0.0,0.0,-5.0,0
1479,12,1,0.0,148.0,1,0.0,0.0,0,0,0.0,0,0.0,52.0,0.0,0.0,0.0,-1
1480,12,1,0.0,12.0,-1,0.0,0.0,0,0,0.0,0,0.0,10.0,0.0,0.0,-5.0,0
1488,10,1,0.0,272.0,1,2.0,0.0,1,0,3.0,-2,0.0,-22.0,0.0,-20.0,2.0,-1
1490,12,1,0.0,18.0,1,0.0,0.0,0,0,0.0,0,0.0,6.0,0.0,0.0,31.0,-1
1491,12,1,0.0,12.0,1,0.0,0.0,0,0,0.0,0,0.0,4.0,0.0,14.0,31.0,-1
1492,12,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,-2.0,-3.0,0
1499,8,1,0.0,122.0,1,2.0,0.0,1,0,3.0,-2,3.0,146.0,0.0,0.0,0.0,-1
1503,12,1,0.0,36.0,-1,0.0,0.0,0,0,0.0,0,0.0,-4.0,0.0,0.0,-13.0,0
1506,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1512,12,1,0.0,122.0,0,0.0,0.0,0,0,0.0,0,0.0,30.0,0.0,240.0,6.0,-1
1515,12,1,0.0,94.0,-1,4.0,0.0,1,0,3.0,-2,0.0,-2.0,0.0,0.0,-1.0,0
1517,12,1,0.0,4.0,-1,0.0,0.0,0,0,0.0,0,0.0,-16.0,0.0,0.0,3.0,-1
1518,4,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1524,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1525,10,1,0.0,22.0,-1,0.0,0.0,0,0,0.0,0,0.0,8.0,0.0,-20.0,18.0,-1
1526,12,1,0.0,26.0,-1,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,26.0,14.0,-1
1534,12,1,0.0,96.0,1,0.0,0.0,0,0,0.0,0,0.0,30.0,0.0,0.0,-1.0,0
1535,12,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,31.0,-1
1536,4,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1544,12,1,0.0,202.0,-1,0.0,0.0,0,0,0.0,0,0.0,10.0,0.0,1116.0,0.0,-1
1546,12,1,1.0,24.0,1,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,8.0,-9.0,0
1547,4,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1548,10,1,0.0,44.0,-1,0.0,0.0,0,0,0.0,0,0.0,-16.0,0.0,86.0,6.0,-1
1549,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
1557,12,1,0.0,92.0,1,0.0,0.0,0,0,0.0,0,0.0,2.0,0.0,-214.0,20.0,-1
1558,6,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,24.0,0.0,0.0,0.0,-1
1563,8,1,0.0,110.0,1,0.0,0.0,0,0,0.0,0,0.0,88.0,0.0,0.0,0.0,-1
1566,12,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-2.0,0.0,0.0,3.0,-1
1569,10,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-8.0,0.0,0.0,-10.0,0
1570,10,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-14.0,0.0,-12.0,20.0,-1
1572,8,1,0.0,10.0,1,0.0,0.0,0,0,0.0,0,0.0,16.0,0.0,4.0,13.0,-1
1573,10,1,0.0,290.0,1,0.0,0.0,0,0,0.0,0,0.0,208.0,0.0,1062.0,0.0,-1
1575,10,1,0.0,0.0,0,2.0,0.0,1,0,3.0,-2,0.0,36.0,0.0,0.0,-8.0,0
1577,8,1,0.0,172.0,1,0.0,0.0,0,0,0.0,0,0.0,74.0,0.0,0.0,19.0,-1
1579,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1
